chr,start,end,eut,aai,aft,
6,61900001,61950000,100,0,0,
6,61950001,62000000,98.99,0,1,
6,62000001,62050000,97.09,1.5,1.39,
6,62050001,62100000,96.72,1.41,1.85,
6,62100001,62150000,100,0,0,
6,62150001,62200000,21.07,0,78.92,
6,62200001,62250000,45.86,53.53,0.6,
6,62250001,62300000,25.74,1.85,72.4,
6,62300001,62350000,80.24,16.04,3.7,
6,62350001,62400000,90.74,1.85,7.4,
6,62400001,62450000,93.63,0.8,5.55,
6,62450001,62500000,98.14,0,1.85,
6,62500001,62550000,88.06,1.71,10.21,
6,62550001,62600000,26.27,0,73.72,
6,62600001,62650000,96.31,3.68,0,
6,62650001,62700000,27.77,0,72.22,
6,62700001,62750000,100,0,0,
6,62750001,62800000,27.27,1.85,70.86,
6,62800001,62850000,97.85,2.14,0,
6,62850001,62900000,96.69,1.85,1.44,
6,62900001,62950000,92.7,1.85,5.44,
6,62950001,63000000,96.64,0.83,2.52,
6,63000001,63050000,100,0,0,
6,63050001,63100000,95.81,3.7,0.47,
6,63100001,63150000,98.84,0,1.15,
6,63150001,63200000,96.29,0,3.7,
6,63200001,63250000,75.92,24.07,0,
6,63250001,63300000,94.13,3.86,2,
6,63300001,63350000,96.29,3.7,0,
6,63350001,63400000,98.14,0,1.85,
6,63400001,63450000,98.14,0,1.85,
6,63450001,63500000,87.03,5.55,7.4,
6,63500001,63550000,94.44,5.55,0,
6,63550001,63600000,94.95,5.04,0,
6,63600001,63650000,94.44,5.55,0,
6,63650001,63700000,92.59,5.55,1.85,
6,63700001,63750000,100,0,0,
6,63750001,63800000,18.51,75.92,5.55,
6,63800001,63850000,98.14,1.85,0,
6,63850001,63900000,100,0,0,
6,63900001,63950000,97.74,2.25,0,
6,63950001,64000000,26.86,5.55,67.57,
6,64000001,64050000,24.07,0.88,75.04,
6,64050001,64100000,90.38,2.26,7.35,
6,64100001,64150000,80.54,12.82,6.62,
6,64150001,64200000,45.92,0,54.07,
6,64200001,64250000,20.63,0.54,78.82,
6,64250001,64300000,98.14,0,1.85,
6,64300001,64350000,98.14,0,1.85,
6,64350001,64400000,79.62,18.51,1.85,
6,64400001,64450000,84.6,0.59,14.8,
6,64450001,64500000,22.34,74.07,3.57,
6,64500001,64550000,96.31,1.85,1.83,
6,64550001,64600000,98.56,1.43,0,
6,64600001,64650000,99.73,0,0.26,
6,64650001,64700000,100,0,0,
6,64700001,64750000,100,0,0,
6,64750001,64800000,100,0,0,
6,64800001,64850000,92.59,0,7.4,
6,64850001,64900000,98.14,0,1.85,
6,64900001,64950000,99.31,0.68,0,
6,64950001,65000000,98.73,1.26,0,
6,65000001,65050000,100,0,0,
6,65050001,65100000,98.81,1.18,0,
6,65100001,65150000,100,0,0,
6,65150001,65200000,100,0,0,
6,65200001,65250000,87.03,12.96,0,
6,65250001,65300000,100,0,0,
6,65300001,65350000,100,0,0,
6,65350001,65400000,100,0,0,
6,65400001,65450000,100,0,0,
6,65450001,65500000,98.14,1.85,0,
6,65500001,65550000,99.68,0,0.31,
6,65550001,65600000,100,0,0,
6,65600001,65650000,100,0,0,
6,65650001,65700000,98.14,0,1.85,
6,65700001,65750000,100,0,0,
6,65750001,65800000,99.25,0.74,0,
6,65800001,65850000,100,0,0,
6,65850001,65900000,100,0,0,
6,65900001,65950000,100,0,0,
6,65950001,66000000,12.71,79.62,7.65,
6,66000001,66050000,80.23,3.2,16.55,
6,66050001,66100000,23.64,59.68,16.66,
6,66100001,66150000,18.87,38.4,42.72,
6,66150001,66200000,3.7,0,96.29,
6,66200001,66250000,1.85,1.85,96.29,
6,66250001,66300000,81.48,0,18.51,
6,66300001,66350000,81.48,0,18.51,
6,66350001,66400000,99.23,0,0.76,
6,66400001,66450000,98.14,0,1.85,
6,66450001,66500000,100,0,0,
6,66500001,66550000,100,0,0,
6,66550001,66600000,99.02,0,0.97,
6,66600001,66650000,98.14,0,1.85,
6,66650001,66700000,96.29,0,3.7,
6,66700001,66750000,100,0,0,
6,66750001,66800000,97.89,0,2.1,
6,66800001,66850000,96.49,2.52,0.98,
6,66850001,66900000,100,0,0,
6,66900001,66950000,97.65,2.34,0,
6,66950001,67000000,78.32,4.99,16.68,
6,67000001,67050000,23.27,76.72,0,
6,67050001,67100000,12.96,85.18,1.85,
6,67100001,67150000,94.44,3.7,1.85,
6,67150001,67200000,18.83,68.06,13.1,
6,67200001,67250000,86.3,2.07,11.62,
6,67250001,67300000,81.39,8.66,9.94,
6,67300001,67350000,87.03,9.25,3.7,
6,67350001,67400000,70.66,1.65,27.68,
6,67400001,67450000,63.65,34.49,1.85,
6,67450001,67500000,62.09,31.79,6.11,
6,67500001,67550000,91.62,4.7,3.67,
6,67550001,67600000,11.27,1.9,86.82,
6,67600001,67650000,86.26,5.46,8.26,
6,67650001,67700000,48.5,7.63,43.85,
6,67700001,67750000,55.67,40.95,3.36,
6,67750001,67800000,61.56,27.8,10.63,
6,67800001,67850000,86.28,3.84,9.87,
6,67850001,67900000,85.18,1.85,12.96,
6,67900001,67950000,90.07,1.85,8.07,
6,67950001,68000000,87.08,1.85,11.05,
6,68000001,68050000,88.3,2.24,9.44,
6,68050001,68100000,53.86,0,46.13,
6,68100001,68150000,98.5,1.49,0,
6,68150001,68200000,99.17,0,0.82,
6,68200001,68250000,97.97,1.3,0.72,
6,68250001,68300000,97.36,0.78,1.85,
6,68300001,68350000,99.67,0,0.32,
6,68350001,68400000,98.14,0,1.85,
6,68400001,68450000,98.77,0,1.22,
6,68450001,68500000,88.33,3.47,8.19,
6,68500001,68550000,87.03,0,12.96,
6,68550001,68600000,87.03,0,12.96,
6,68600001,68650000,53.62,1.29,45.08,
6,68650001,68700000,43.91,1.52,54.55,
6,68700001,68750000,83.99,5.55,10.45,
6,68750001,68800000,96.17,0,3.82,
6,68800001,68850000,100,0,0,
6,68850001,68900000,97.45,0,2.54,
6,68900001,68950000,97.39,2.44,0.16,
6,68950001,69000000,98.14,0,1.85,
6,69000001,69050000,94.44,1.85,3.7,
6,69050001,69100000,29.6,53.72,16.66,
6,69100001,69150000,100,0,0,
6,69150001,69200000,99.69,0,0.3,
6,69200001,69250000,100,0,0,
6,69250001,69300000,85.93,1.22,12.83,
6,69300001,69350000,96.09,2.73,1.17,
6,69350001,69400000,96.29,0,3.7,
6,69400001,69450000,99.83,0.03,0.13,
6,69450001,69500000,98.14,0,1.85,
6,69500001,69550000,100,0,0,
6,69550001,69600000,100,0,0,
6,69600001,69650000,100,0,0,
6,69650001,69700000,99.17,0.82,0,
6,69700001,69750000,92.59,7.4,0,
6,69750001,69800000,70.09,0,29.9,
6,69800001,69850000,96.7,1.85,1.44,
6,69850001,69900000,94.44,3.7,1.85,
6,69900001,69950000,79.98,0,20.01,
6,69950001,70000000,86.44,0.39,13.16,
6,70000001,70050000,94.44,0,5.55,
6,70050001,70100000,57.63,2.91,39.45,
6,70100001,70150000,13.46,0,86.53,
6,70150001,70200000,80.04,0.74,19.21,
6,70200001,70250000,97.39,0.38,2.22,
6,70250001,70300000,98.9,1.09,0,
6,70300001,70350000,95.94,3.37,0.67,
6,70350001,70400000,96.72,3.21,0.05,
6,70400001,70450000,100,0,0,
6,70450001,70500000,100,0,0,
6,70500001,70550000,100,0,0,
6,70550001,70600000,81.43,18.56,0,
6,70600001,70650000,11.06,88.93,0,
6,70650001,70700000,67.39,30.75,1.85,
6,70700001,70750000,24.12,75.87,0,
6,70750001,70800000,43.65,3.98,52.35,
6,70800001,70850000,93.62,1.71,4.66,
6,70850001,70900000,19.76,72.22,8.01,
6,70900001,70950000,33.52,1.85,64.62,
6,70950001,71000000,98.14,1.85,0,
6,71000001,71050000,100,0,0,
6,71050001,71100000,100,0,0,
6,71100001,71150000,86.96,11.4,1.63,
6,71150001,71200000,24.19,46.26,29.54,
6,71200001,71250000,98.14,1.85,0,
6,71250001,71300000,96.29,3.7,0,
6,71300001,71350000,98.56,1.43,0,
6,71350001,71400000,98.14,0,1.85,
6,71400001,71450000,100,0,0,
6,71450001,71500000,60.45,3.97,35.56,
6,71500001,71550000,95.23,0,4.76,
6,71550001,71600000,84.42,8.96,6.61,
6,71600001,71650000,64.44,35.55,0,
6,71650001,71700000,98.81,0,1.18,
6,71700001,71750000,68.23,0,31.76,
6,71750001,71800000,13.94,0,86.05,
6,71800001,71850000,93.77,0,6.22,
6,71850001,71900000,87.97,0.32,11.7,
6,71900001,71950000,98.19,0,1.8,
6,71950001,72000000,92.59,5.55,1.85,
6,72000001,72050000,98.14,0,1.85,
6,72050001,72100000,92.59,5.55,1.85,
6,72100001,72150000,92.59,5.55,1.85,
6,72150001,72200000,92.59,5.55,1.85,
6,72200001,72250000,92.59,5.55,1.85,
6,72250001,72300000,92.59,5.55,1.85,
6,72300001,72350000,95.04,3.09,1.85,
6,72350001,72400000,92.59,5.55,1.85,
6,72400001,72450000,91.56,6.58,1.85,
6,72450001,72500000,91.98,0,8.01,
6,72500001,72550000,96.19,1.85,1.95,
6,72550001,72600000,96.29,1.85,1.85,
6,72600001,72650000,97.71,0.42,1.85,
6,72650001,72700000,87.16,8.54,4.29,
6,72700001,72750000,90.91,8.13,0.94,
6,72750001,72800000,98.96,0,1.03,
6,72800001,72850000,98.14,1.85,0,
6,72850001,72900000,100,0,0,
6,72900001,72950000,100,0,0,
6,72950001,73000000,98.68,0.84,0.46,
6,73000001,73050000,21.48,0.47,78.03,
6,73050001,73100000,14.72,83.04,2.23,
6,73100001,73150000,84.03,14.63,1.33,
6,73150001,73200000,98.14,0.39,1.45,
6,73200001,73250000,56.8,2.15,41.04,
6,73250001,73300000,13.44,0,86.55,
6,73300001,73350000,98.14,0,1.85,
6,73350001,73400000,13.17,84.97,1.85,
6,73400001,73450000,97.35,0,2.64,
6,73450001,73500000,97.61,1.85,0.53,
6,73500001,73550000,99.05,0,0.94,
6,73550001,73600000,97,1.98,1,
6,73600001,73650000,96.29,3.7,0,
6,73650001,73700000,92.59,0,7.4,
6,73700001,73750000,91.12,8.87,0,
6,73750001,73800000,100,0,0,
6,73800001,73850000,88.88,0,11.11,
6,73850001,73900000,98.14,0,1.85,
6,73900001,73950000,100,0,0,
6,73950001,74000000,100,0,0,
6,74000001,74050000,100,0,0,
6,74050001,74100000,99.57,0,0.42,
6,74100001,74150000,99.32,0,0.67,
6,74150001,74200000,97.34,2.65,0,
6,74200001,74250000,98.1,1.89,0,
6,74250001,74300000,89.45,9.86,0.68,
6,74300001,74350000,97.49,0,2.5,
6,74350001,74400000,92.46,0,7.53,
6,74400001,74450000,91.28,0,8.71,
6,74450001,74500000,91.69,0,8.3,
6,74500001,74550000,92.59,0,7.4,
6,74550001,74600000,90.74,0,9.25,
6,74600001,74650000,95.5,0,4.49,
6,74650001,74700000,100,0,0,
6,74700001,74750000,100,0,0,
6,74750001,74800000,99.05,0.94,0,
6,74800001,74850000,100,0,0,
6,74850001,74900000,98.68,1.31,0,
6,74900001,74950000,34.66,65.33,0,
6,74950001,75000000,25.71,0,74.28,
6,75000001,75050000,100,0,0,
6,75050001,75100000,100,0,0,
6,75100001,75150000,98.43,0,1.56,
6,75150001,75200000,98.14,0,1.85,
6,75200001,75250000,100,0,0,
6,75250001,75300000,100,0,0,
6,75300001,75350000,100,0,0,
6,75350001,75400000,100,0,0,
6,75400001,75450000,100,0,0,
6,75450001,75500000,100,0,0,
6,75500001,75550000,100,0,0,
6,75550001,75600000,92.59,7.4,0,
6,75600001,75650000,96.29,1.85,1.85,
6,75650001,75700000,98.14,0,1.85,
6,75700001,75750000,98.14,0,1.85,
6,75750001,75800000,88.88,0,11.11,
6,75800001,75850000,98.14,0,1.85,
6,75850001,75900000,96.29,1.85,1.85,
6,75900001,75950000,96.29,0,3.7,
6,75950001,76000000,98.14,0,1.85,
6,76000001,76050000,92.59,0,7.4,
6,76050001,76100000,100,0,0,
6,76100001,76150000,98.67,1.32,0,
6,76150001,76200000,98.43,1.56,0,
6,76200001,76250000,98.26,1.17,0.56,
6,76250001,76300000,94.89,0.54,4.55,
6,76300001,76350000,100,0,0,
6,76350001,76400000,98.14,0,1.85,
6,76400001,76450000,99.44,0,0.55,
6,76450001,76500000,98.14,0,1.85,
6,76500001,76550000,98.74,0,1.25,
6,76550001,76600000,80.73,0,19.26,
6,76600001,76650000,100,0,0,
6,76650001,76700000,100,0,0,
6,76700001,76750000,28.85,0,71.14,
6,76750001,76800000,100,0,0,
6,76800001,76850000,100,0,0,
6,76850001,76900000,67.22,32.77,0,
6,76900001,76950000,73.42,26.57,0,
6,76950001,77000000,88.43,10.76,0.79,
6,77000001,77050000,98.14,1.85,0,
6,77050001,77100000,18.86,14.39,66.73,
6,77100001,77150000,32.28,62.15,5.55,
6,77150001,77200000,80.74,3.7,15.55,
6,77200001,77250000,91.86,2.58,5.55,
6,77250001,77300000,98.14,1.85,0,
6,77300001,77350000,64.81,18.51,16.66,
6,77350001,77400000,94.44,5.55,0,
6,77400001,77450000,97.84,1.94,0.21,
6,77450001,77500000,50.13,47.45,2.41,
6,77500001,77550000,34.39,0,65.6,
6,77550001,77600000,87.03,12.96,0,
6,77600001,77650000,85.18,14.81,0,
6,77650001,77700000,88.88,11.11,0,
6,77700001,77750000,91.51,8.48,0,
6,77750001,77800000,92.26,0,7.73,
6,77800001,77850000,92.4,0,7.59,
6,77850001,77900000,35.06,64.81,0.11,
6,77900001,77950000,25.38,69.33,5.27,
6,77950001,78000000,64.3,23.64,12.04,
6,78000001,78050000,20.37,68.51,11.11,
6,78050001,78100000,18.51,61.11,20.37,
6,78100001,78150000,85.18,3.7,11.11,
6,78150001,78200000,27.02,0,72.97,
6,78200001,78250000,88.1,8.27,3.61,
6,78250001,78300000,86.26,13.73,0,
6,78300001,78350000,88.88,0,11.11,
6,78350001,78400000,88.5,2.23,9.25,
6,78400001,78450000,90.84,2.68,6.46,
6,78450001,78500000,98.14,1.85,0,
6,78500001,78550000,88.88,1.85,9.25,
6,78550001,78600000,89.29,1.44,9.25,
6,78600001,78650000,90.05,0.89,9.05,
6,78650001,78700000,90.74,0,9.25,
6,78700001,78750000,98.14,1.85,0,
6,78750001,78800000,90.74,0,9.25,
6,78800001,78850000,90.74,0,9.25,
6,78850001,78900000,20.37,1.85,77.77,
6,78900001,78950000,88.88,3.7,7.4,
6,78950001,79000000,25.92,0,74.07,
6,79000001,79050000,90.74,9.25,0,
6,79050001,79100000,90.41,0.32,9.25,
6,79100001,79150000,19.56,42.49,37.93,
6,79150001,79200000,75.37,19.06,5.55,
6,79200001,79250000,13.48,9.98,76.53,
6,79250001,79300000,21.79,78.2,0,
6,79300001,79350000,57.81,25.06,17.11,
6,79350001,79400000,59.2,40.79,0,
6,79400001,79450000,11.19,88.8,0,
6,79450001,79500000,95.18,3.01,1.8,
6,79500001,79550000,100,0,0,
6,79550001,79600000,97.97,0.17,1.85,
6,79600001,79650000,95.01,1.87,3.11,
6,79650001,79700000,98.14,0,1.85,
6,79700001,79750000,80.78,18.25,0.96,
6,79750001,79800000,79.69,20.3,0,
6,79800001,79850000,79.62,11.11,9.25,
6,79850001,79900000,77.26,11.11,11.62,
6,79900001,79950000,80.82,1.24,17.92,
6,79950001,80000000,87.03,2.54,10.41,
6,80000001,80050000,88.88,1.85,9.25,
6,80050001,80100000,77.77,12.96,9.25,
6,80100001,80150000,80.56,10.17,9.25,
6,80150001,80200000,12.68,80.91,6.4,
6,80200001,80250000,26.47,34.42,39.09,
6,80250001,80300000,80.02,10.71,9.25,
6,80300001,80350000,25.92,3.7,70.37,
6,80350001,80400000,69.38,10.74,19.86,
6,80400001,80450000,23.98,56.89,19.12,
6,80450001,80500000,26.83,1.56,71.59,
6,80500001,80550000,29.62,0,70.37,
6,80550001,80600000,29.62,0,70.37,
6,80600001,80650000,39.84,4.6,55.55,
6,80650001,80700000,87.03,3.7,9.25,
6,80700001,80750000,98.14,0,1.85,
6,80750001,80800000,100,0,0,
6,80800001,80850000,100,0,0,
6,80850001,80900000,93.75,0,6.24,
6,80900001,80950000,47.86,0,52.13,
6,80950001,81000000,11.54,0,88.45,
6,81000001,81050000,16.74,1.34,81.91,
6,81050001,81100000,16.44,5.01,78.54,
6,81100001,81150000,18.36,0.44,81.18,
6,81150001,81200000,25.92,1.82,72.24,
6,81200001,81250000,22.24,3.79,73.96,
6,81250001,81300000,18.51,6.07,75.4,
6,81300001,81350000,18.49,5.55,75.95,
6,81350001,81400000,23,0.93,76.06,
6,81400001,81450000,18.85,8.92,72.22,
6,81450001,81500000,11.19,13.27,75.53,
6,81500001,81550000,7.4,5.55,87.03,
6,81550001,81600000,6.02,42.32,51.64,
6,81600001,81650000,5.55,6.72,87.71,
6,81650001,81700000,5.55,14.81,79.62,
6,81700001,81750000,7.6,88.21,4.17,
6,81750001,81800000,2.05,16.66,81.27,
6,81800001,81850000,13.81,7.4,78.77,
6,81850001,81900000,87.81,6.16,6.02,
6,81900001,81950000,94.44,0,5.55,
6,81950001,82000000,87.03,0,12.96,
6,82000001,82050000,89.42,1.53,9.03,
6,82050001,82100000,87.03,0,12.96,
6,82100001,82150000,87.61,0,12.38,
6,82150001,82200000,87.03,0,12.96,
6,82200001,82250000,87.03,0,12.96,
6,82250001,82300000,87.27,0,12.72,
6,82300001,82350000,87.03,0,12.96,
6,82350001,82400000,87.67,3.29,9.03,
6,82400001,82450000,88.88,1.85,9.25,
6,82450001,82500000,88.94,0,11.05,
6,82500001,82550000,88.88,0,11.11,
6,82550001,82600000,88.88,0,11.11,
6,82600001,82650000,88.82,0.04,11.12,
6,82650001,82700000,88.88,0,11.11,
6,82700001,82750000,79.62,0,20.37,
6,82750001,82800000,82.99,3.01,13.98,
6,82800001,82850000,77.77,11.11,11.11,
6,82850001,82900000,85.71,4.11,10.17,
6,82900001,82950000,90.6,0.15,9.24,
6,82950001,83000000,94.44,5.55,0,
6,83000001,83050000,95.12,3.02,1.85,
6,83050001,83100000,96.84,1.3,1.85,
6,83100001,83150000,95.49,2.1,2.39,
6,83150001,83200000,90.74,0,9.25,
6,83200001,83250000,92.21,0,7.78,
6,83250001,83300000,95.3,0,4.69,
6,83300001,83350000,100,0,0,
6,83350001,83400000,100,0,0,
6,83400001,83450000,100,0,0,
6,83450001,83500000,99.97,0.02,0,
6,83500001,83550000,82.65,13.63,3.7,
6,83550001,83600000,100,0,0,
6,83600001,83650000,94.89,1.4,3.7,
6,83650001,83700000,91.66,0.98,7.34,
6,83700001,83750000,88.64,0.24,11.11,
6,83750001,83800000,94.96,0.8,4.22,
6,83800001,83850000,95.67,0.62,3.7,
6,83850001,83900000,98.54,0,1.45,
6,83900001,83950000,100,0,0,
6,83950001,84000000,88.55,1.85,9.58,
6,84000001,84050000,86.76,1.73,11.49,
6,84050001,84100000,87.03,0,12.96,
6,84100001,84150000,86.12,0.91,12.96,
6,84150001,84200000,85.81,0,14.18,
6,84200001,84250000,31.44,64.99,3.55,
6,84250001,84300000,23.94,76.05,0,
6,84300001,84350000,24.07,75.92,0,
6,84350001,84400000,37.43,61.36,1.19,
6,84400001,84450000,76.43,21.88,1.68,
6,84450001,84500000,92.59,7.4,0,
6,84500001,84550000,85.18,14.81,0,
6,84550001,84600000,85.18,14.81,0,
6,84600001,84650000,85.18,14.81,0,
6,84650001,84700000,85.18,14.81,0,
6,84700001,84750000,86.11,13.88,0,
6,84750001,84800000,83.33,16.66,0,
6,84800001,84850000,83.33,16.66,0,
6,84850001,84900000,85.83,14.12,0.04,
6,84900001,84950000,42.21,35.86,21.92,
6,84950001,85000000,18.61,81.38,0,
6,85000001,85050000,15.56,82.57,1.85,
6,85050001,85100000,12.96,81.48,5.55,
6,85100001,85150000,18.51,81.48,0,
6,85150001,85200000,18.51,81.48,0,
6,85200001,85250000,14.67,81.62,3.7,
6,85250001,85300000,18.51,81.48,0,
6,85300001,85350000,13.5,82.39,4.1,
6,85350001,85400000,89.33,10.2,0.46,
6,85400001,85450000,91.51,8.48,0,
6,85450001,85500000,91.22,7.4,1.36,
6,85500001,85550000,92.2,7.79,0,
6,85550001,85600000,93.34,6.2,0.45,
6,85600001,85650000,96.46,2.66,0.86,
6,85650001,85700000,98.14,1.85,0,
6,85700001,85750000,94.52,5.47,0,
6,85750001,85800000,91.02,6.48,2.48,
6,85800001,85850000,89.56,2.35,8.07,
6,85850001,85900000,90.77,3.54,5.68,
6,85900001,85950000,99.7,0.29,0,
6,85950001,86000000,30.01,69.98,0,
6,86000001,86050000,15.76,0.89,83.33,
6,86050001,86100000,17.08,70.85,12.05,
6,86100001,86150000,73.78,17.25,8.95,
6,86150001,86200000,89.79,7.4,2.8,
6,86200001,86250000,98.14,1.85,0,
6,86250001,86300000,97.63,1.04,1.32,
6,86300001,86350000,100,0,0,
6,86350001,86400000,19.27,51.99,28.73,
6,86400001,86450000,18.51,75.92,5.55,
6,86450001,86500000,26.92,73.07,0,
6,86500001,86550000,98.14,1.85,0,
6,86550001,86600000,91.07,1.85,7.06,
6,86600001,86650000,94.44,5.55,0,
6,86650001,86700000,100,0,0,
6,86700001,86750000,92.59,0,7.4,
6,86750001,86800000,89.6,3.95,6.44,
6,86800001,86850000,89.68,7.4,2.9,
6,86850001,86900000,93.73,3.93,2.33,
6,86900001,86950000,91.51,2.93,5.55,
6,86950001,87000000,98.31,0.61,1.06,
6,87000001,87050000,88.91,11.08,0,
6,87050001,87100000,87.06,12.93,0,
6,87100001,87150000,93.95,6.04,0,
6,87150001,87200000,97.75,2.15,0.09,
6,87200001,87250000,98.95,1.04,0,
6,87250001,87300000,53.63,46.36,0,
6,87300001,87350000,43.41,41.73,14.84,
6,87350001,87400000,11.92,86.52,1.54,
6,87400001,87450000,68.54,4.95,26.5,
6,87450001,87500000,98.46,1.53,0,
6,87500001,87550000,55.07,44.92,0,
6,87550001,87600000,92.59,5.55,1.85,
6,87600001,87650000,98.14,0,1.85,
6,87650001,87700000,52.54,47.45,0,
6,87700001,87750000,97.84,0,2.15,
6,87750001,87800000,98.72,0,1.27,
6,87800001,87850000,97.07,0,2.92,
6,87850001,87900000,95.7,3.29,1,
6,87900001,87950000,98.51,1.48,0,
6,87950001,88000000,100,0,0,
6,88000001,88050000,72.35,24.32,3.32,
6,88050001,88100000,97.22,0,2.77,
6,88100001,88150000,97.09,0,2.9,
6,88150001,88200000,96.65,1.48,1.85,
6,88200001,88250000,99.27,0.72,0,
6,88250001,88300000,98.14,0,1.85,
6,88300001,88350000,94.63,1.65,3.7,
6,88350001,88400000,11.11,47.52,41.36,
6,88400001,88450000,97.18,2.81,0,
6,88450001,88500000,78.5,18.9,2.58,
6,88500001,88550000,91.24,6.11,2.63,
6,88550001,88600000,7.67,7.13,85.18,
6,88600001,88650000,15.52,2.99,81.48,
6,88650001,88700000,18.16,3.04,78.79,
6,88700001,88750000,90.74,1.85,7.4,
6,88750001,88800000,98.14,1.85,0,
6,88800001,88850000,97.52,2.07,0.4,
6,88850001,88900000,93.37,0.04,6.57,
6,88900001,88950000,94.83,0.99,4.17,
6,88950001,89000000,42.01,0,57.98,
6,89000001,89050000,39.55,0,60.44,
6,89050001,89100000,60.85,0,39.14,
6,89100001,89150000,85.31,0,14.68,
6,89150001,89200000,96.29,0,3.7,
6,89200001,89250000,97.55,0.81,1.63,
6,89250001,89300000,49.08,0.89,50.01,
6,89300001,89350000,39.73,11.38,48.87,
6,89350001,89400000,77.77,22.22,0,
6,89400001,89450000,47.94,35.3,16.74,
6,89450001,89500000,72.22,0,27.77,
6,89500001,89550000,41.65,38.88,19.45,
6,89550001,89600000,68.98,31.01,0,
6,89600001,89650000,71.73,26.4,1.85,
6,89650001,89700000,80.21,2.43,17.35,
6,89700001,89750000,66.64,29.65,3.7,
6,89750001,89800000,96.29,0,3.7,
6,89800001,89850000,77.57,5.55,16.87,
6,89850001,89900000,62.89,10.21,26.89,
6,89900001,89950000,41.72,3.7,54.56,
6,89950001,90000000,78.16,0,21.83,
6,90000001,90050000,98.78,0,1.21,
6,90050001,90100000,97.35,1.51,1.13,
6,90100001,90150000,79.28,0.96,19.75,
6,90150001,90200000,48.22,51.77,0,
6,90200001,90250000,41.6,53.98,4.41,
6,90250001,90300000,46.5,13.09,40.39,
6,90300001,90350000,40.87,3.12,55.99,
6,90350001,90400000,73.31,26.25,0.42,
6,90400001,90450000,52.91,1.85,45.23,
6,90450001,90500000,84,1.85,14.14,
6,90500001,90550000,51.98,0.02,47.98,
6,90550001,90600000,100,0,0,
6,90600001,90650000,95.81,0.48,3.7,
6,90650001,90700000,54.43,7.85,37.7,
6,90700001,90750000,91.52,0,8.47,
6,90750001,90800000,89.88,0,10.11,
6,90800001,90850000,90.74,1.85,7.4,
6,90850001,90900000,82.99,5.06,11.93,
6,90900001,90950000,43.83,3.7,52.46,
6,90950001,91000000,47.94,0,52.05,
6,91000001,91050000,97.77,0,2.22,
6,91050001,91100000,46.65,0,53.34,
6,91100001,91150000,74.02,0.82,25.15,
6,91150001,91200000,80.31,0.61,19.07,
6,91200001,91250000,61.02,10.37,28.59,
6,91250001,91300000,29.77,0.14,70.07,
6,91300001,91350000,71.5,0.86,27.63,
6,91350001,91400000,76.54,0.09,23.35,
6,91400001,91450000,85.16,9.25,5.57,
6,91450001,91500000,83.84,0.67,15.48,
6,91500001,91550000,91.17,5.46,3.36,
6,91550001,91600000,62.61,1.6,35.77,
6,91600001,91650000,83.58,15.54,0.86,
6,91650001,91700000,36.35,48,15.64,
6,91700001,91750000,33.53,31.15,35.3,
