Gene	Ancestry	Variant rank	GeneId	TranscriptId	BioType	AFI	Afrikaner	Ankole	Bonsmara	Egyptian_cattle_Lower	Egyptian_cattle_Middle	Egyptian_cattle_Upper	Karamojong	Nganda	Nguni	Nkedi	Ntuuku	Tuli	Retention breed count
RAB34	aai	moderate	ENSBTAG00000046129	ENSBTAT00000065092	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RAD51B	aai	moderate	ENSBTAG00000018971	ENSBTAT00000025252	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
RANBP17	aai	moderate	ENSBTAG00000024801	ENSBTAT00000034533	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
RASSF3	aai	moderate	ENSBTAG00000051013	ENSBTAT00000071902	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RCC1	aai	moderate	ENSBTAG00000003788	ENSBTAT00000032060	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
REEP1	aai	moderate	ENSBTAG00000004824	ENSBTAT00000075060	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
IL1RN	aai	moderate	ENSBTAG00000019665	ENSBTAT00000087066	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	3
RETSAT	aai	moderate	ENSBTAG00000021934	ENSBTAT00000029241	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGA1	aai	moderate	ENSBTAG00000016525	ENSBTAT00000034583	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	3
REXO1	aai	moderate	ENSBTAG00000020232	ENSBTAT00000026945	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RFX5	aai	moderate	ENSBTAG00000017580	ENSBTAT00000023377	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	2
RNF10	aai	moderate	ENSBTAG00000015767	ENSBTAT00000020937	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
RNF138	aai	moderate	ENSBTAG00000020160	ENSBTAT00000026851	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
RNF5	aai	moderate	ENSBTAG00000025413	ENSBTAT00000073381	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPA1	aai	moderate	ENSBTAG00000009711	ENSBTAT00000012812	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RTN4	aai	moderate	ENSBTAG00000011104	ENSBTAT00000014744	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RXFP2	aai	moderate	ENSBTAG00000015132	ENSBTAT00000020135	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SAFB	aai	moderate	ENSBTAG00000007875	ENSBTAT00000002344	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SAFB2	aai	moderate	ENSBTAG00000001790	ENSBTAT00000044703	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SCAF4	aai	moderate	ENSBTAG00000018855	ENSBTAT00000025104	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SCP2	aai	moderate	ENSBTAG00000003746	ENSBTAT00000004879	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SCYL2	aai	moderate	ENSBTAG00000013859	ENSBTAT00000018408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	2
SDF2	aai	moderate	ENSBTAG00000012845	ENSBTAT00000070908	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SECTM1	aai	moderate	ENSBTAG00000038910	ENSBTAT00000055972	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
MARCO	aai	moderate	ENSBTAG00000018473	ENSBTAT00000024586	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	3
SERPINB10	aai	moderate	ENSBTAG00000001102	ENSBTAT00000001458	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SERPINB12	aai	moderate	ENSBTAG00000035171	ENSBTAT00000049662	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SERPINB13	aai	moderate	ENSBTAG00000035182	ENSBTAT00000005068	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SERPINB2	aai	moderate	ENSBTAG00000023198	ENSBTAT00000031553	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SERPINB5	aai	moderate	ENSBTAG00000002019	ENSBTAT00000072332	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGC127133	aai	moderate	ENSBTAG00000030629	ENSBTAT00000043292	protein_coding	1	0	0	0	0	1	0	0	0	0	1	0	0	3
SETD4	aai	moderate	ENSBTAG00000018682	ENSBTAT00000024868	protein_coding	0	0	0	0	0	1	0	0	0	0	1	0	0	2
SH3BGR	aai	moderate	ENSBTAG00000007068	ENSBTAT00000036848	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SH3PXD2B	aai	moderate	ENSBTAG00000009019	ENSBTAT00000011874	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NLRP1	aai	moderate	ENSBTAG00000020433	ENSBTAT00000027232	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	3
OR8I2	aai	moderate	ENSBTAG00000046285	ENSBTAT00000052309	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	1	3
SIGLEC1	aai	moderate	ENSBTAG00000013167	ENSBTAT00000017523	protein_coding	0	0	0	0	0	0	0	1	0	1	0	0	0	2
SIM2	aai	moderate	ENSBTAG00000021447	ENSBTAT00000028592	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	0	2
PARP9	aai	moderate	ENSBTAG00000021791	ENSBTAT00000029045	protein_coding	0	0	1	0	0	0	0	0	0	0	1	1	0	3
SLC12A3	aai	moderate	ENSBTAG00000006630	ENSBTAT00000008705	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDH12	aai	moderate	ENSBTAG00000008437	ENSBTAT00000011099	protein_coding	1	0	0	0	0	0	0	1	0	1	0	0	0	3
PITRM1	aai	moderate	ENSBTAG00000002685	ENSBTAT00000046212	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	0	3
SLC24A2	aai	moderate	ENSBTAG00000043972	ENSBTAT00000061324	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SLC25A48	aai	moderate	ENSBTAG00000018287	ENSBTAT00000032084	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A12	aai	moderate	ENSBTAG00000019002	ENSBTAT00000025291	protein_coding	0	0	0	0	0	0	0	0	0	0	1	1	0	2
SLC30A10	aai	moderate	ENSBTAG00000004414	ENSBTAT00000005787	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PNPT1	aai	moderate	ENSBTAG00000008909	ENSBTAT00000011729	protein_coding	0	0	0	1	0	0	0	1	0	0	1	0	0	3
SLC4A1	aai	moderate	ENSBTAG00000001610	ENSBTAT00000002081	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SLC4A11	aai	moderate	ENSBTAG00000027409	ENSBTAT00000039338	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SLC6A2	aai	moderate	ENSBTAG00000003353	ENSBTAT00000068559	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SMAGP	aai	moderate	ENSBTAG00000001983	ENSBTAT00000002572	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SMIM7	aai	moderate	ENSBTAG00000013613	ENSBTAT00000054391	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SMOX	aai	moderate	ENSBTAG00000001112	ENSBTAT00000074992	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SMPDL3B	aai	moderate	ENSBTAG00000012997	ENSBTAT00000017279	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SMURF1	aai	moderate	ENSBTAG00000007118	ENSBTAT00000043725	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SNAPC1	aai	moderate	ENSBTAG00000020937	ENSBTAT00000027888	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNCAIP	aai	moderate	ENSBTAG00000021971	ENSBTAT00000029292	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SNED1	aai	moderate	ENSBTAG00000014132	ENSBTAT00000018790	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SNRPB	aai	moderate	ENSBTAG00000001038	ENSBTAT00000067991	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
SNX4	aai	moderate	ENSBTAG00000011383	ENSBTAT00000085663	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SOCS2	aai	moderate	ENSBTAG00000012007	ENSBTAT00000015929	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SOD1	aai	moderate	ENSBTAG00000018854	ENSBTAT00000032452	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SPRED2	aai	moderate	ENSBTAG00000019456	ENSBTAT00000025918	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPTA1	aai	moderate	ENSBTAG00000000888	ENSBTAT00000061417	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SRGAP2	aai	moderate	ENSBTAG00000001483	ENSBTAT00000023881	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ST7	aai	moderate	ENSBTAG00000010756	ENSBTAT00000081507	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
STAT5B	aai	moderate	ENSBTAG00000010125	ENSBTAT00000012497	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
STIL	aai	moderate	ENSBTAG00000017844	ENSBTAT00000023728	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	2
STK10	aai	moderate	ENSBTAG00000017457	ENSBTAT00000023199	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
STK32A	aai	moderate	ENSBTAG00000000626	ENSBTAT00000054821	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0	0	2
PSD2	aai	moderate	ENSBTAG00000000238	ENSBTAT00000000293	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
STXBP5L	aai	moderate	ENSBTAG00000001918	ENSBTAT00000002496	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SUMF2	aai	moderate	ENSBTAG00000008190	ENSBTAT00000076550	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SUPT6H	aai	moderate	ENSBTAG00000009036	ENSBTAT00000011900	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SUSD6	aai	moderate	ENSBTAG00000003857	ENSBTAT00000005032	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RELL2	aai	moderate	ENSBTAG00000017371	ENSBTAT00000023093	protein_coding	0	0	0	0	1	0	0	1	0	0	1	0	0	3
SYN3	aai	moderate	ENSBTAG00000020636	ENSBTAT00000027501	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SYNC	aai	moderate	ENSBTAG00000026684	ENSBTAT00000038058	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
SYNDIG1	aai	moderate	ENSBTAG00000040147	ENSBTAT00000068990	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
TAAR9	aai	moderate	ENSBTAG00000048313	ENSBTAT00000004932	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TAF12	aai	moderate	ENSBTAG00000026660	ENSBTAT00000037998	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
TASOR	aai	moderate	ENSBTAG00000019748	ENSBTAT00000026317	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
TCF19	aai	moderate	ENSBTAG00000014435	ENSBTAT00000019199	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TDG	aai	moderate	ENSBTAG00000021633	ENSBTAT00000072242	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
TENM2	aai	moderate	ENSBTAG00000025071	ENSBTAT00000077849	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEPP	aai	moderate	ENSBTAG00000012785	ENSBTAT00000016991	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TEX37	aai	moderate	ENSBTAG00000009033	ENSBTAT00000045323	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TFPI2	aai	moderate	ENSBTAG00000015844	ENSBTAT00000021062	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
TGM3	aai	moderate	ENSBTAG00000001785	ENSBTAT00000006432	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TGM6	aai	moderate	ENSBTAG00000037464	ENSBTAT00000002338	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
THEMIS2	aai	moderate	ENSBTAG00000006223	ENSBTAT00000008171	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
THNSL2	aai	moderate	ENSBTAG00000004364	ENSBTAT00000005725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIFAB	aai	moderate	ENSBTAG00000017648	ENSBTAT00000023475	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TIGAR	aai	moderate	ENSBTAG00000016650	ENSBTAT00000022146	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TIMMDC1	aai	moderate	ENSBTAG00000012581	ENSBTAT00000016702	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
TIRAP	aai	moderate	ENSBTAG00000021504	ENSBTAT00000028660	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TMC2	aai	moderate	ENSBTAG00000018811	ENSBTAT00000025041	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
REV1	aai	moderate	ENSBTAG00000043999	ENSBTAT00000061518	protein_coding	0	0	0	0	1	0	0	1	0	0	1	0	0	3
TMEM200B	aai	moderate	ENSBTAG00000047524	ENSBTAT00000080936	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
TMEM30C	aai	moderate	ENSBTAG00000013667	ENSBTAT00000018165	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TMEM35B	aai	moderate	ENSBTAG00000024086	ENSBTAT00000029261	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM80	aai	moderate	ENSBTAG00000009032	ENSBTAT00000011892	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TMPRSS11D	aai	moderate	ENSBTAG00000001925	ENSBTAT00000002505	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TMTC1	aai	moderate	ENSBTAG00000005370	ENSBTAT00000007064	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFAIP3	aai	moderate	ENSBTAG00000000436	ENSBTAT00000000557	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TOP2A	aai	moderate	ENSBTAG00000019262	ENSBTAT00000061367	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
TRMT6	aai	moderate	ENSBTAG00000001314	ENSBTAT00000001734	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
TSEN2	aai	moderate	ENSBTAG00000037980	ENSBTAT00000085209	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
TTC23	aai	moderate	ENSBTAG00000011185	ENSBTAT00000014852	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
TTC39A	aai	moderate	ENSBTAG00000002451	ENSBTAT00000003183	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
TTLL5	aai	moderate	ENSBTAG00000025403	ENSBTAT00000035678	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SERPINB7	aai	moderate	ENSBTAG00000037773	ENSBTAT00000053904	protein_coding	0	0	1	0	0	0	0	0	1	0	0	1	0	3
TTR	aai	moderate	ENSBTAG00000010991	ENSBTAT00000079909	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TUBB1	aai	moderate	ENSBTAG00000018785	ENSBTAT00000072363	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SLBP2	aai	moderate	ENSBTAG00000048053	ENSBTAT00000064998	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
UBD	aai	moderate	ENSBTAG00000027246	ENSBTAT00000012533	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UHRF1BP1L	aai	moderate	ENSBTAG00000006040	ENSBTAT00000007936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	2
UNC13B	aai	moderate	ENSBTAG00000011397	ENSBTAT00000015153	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
UNC5C	aai	moderate	ENSBTAG00000002084	ENSBTAT00000066408	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	2
USB1	aai	moderate	ENSBTAG00000015758	ENSBTAT00000020923	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
USP34	aai	moderate	ENSBTAG00000006027	ENSBTAT00000007921	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
USP39	aai	moderate	ENSBTAG00000010691	ENSBTAT00000075371	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
USP44	aai	moderate	ENSBTAG00000019946	ENSBTAT00000026571	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	2
UTP20	aai	moderate	ENSBTAG00000003239	ENSBTAT00000004204	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
VAMP5	aai	moderate	ENSBTAG00000018285	ENSBTAT00000024333	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
VPS4B	aai	moderate	ENSBTAG00000010492	ENSBTAT00000013862	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
VPS50	aai	moderate	ENSBTAG00000014255	ENSBTAT00000018952	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
VPS54	aai	moderate	ENSBTAG00000000115	ENSBTAT00000000123	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
VPS72	aai	moderate	ENSBTAG00000018074	ENSBTAT00000024063	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
VWC2L	aai	moderate	ENSBTAG00000053460	ENSBTAT00000079133	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
WDFY2	aai	moderate	ENSBTAG00000008053	ENSBTAT00000082531	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
WDHD1	aai	moderate	ENSBTAG00000019120	ENSBTAT00000025453	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
WDPCP	aai	moderate	ENSBTAG00000005151	ENSBTAT00000006794	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SLC23A1	aai	moderate	ENSBTAG00000010798	ENSBTAT00000010823	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
WDR47	aai	moderate	ENSBTAG00000020384	ENSBTAT00000027170	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
STRIP1	aai	moderate	ENSBTAG00000020964	ENSBTAT00000027922	protein_coding	0	0	1	0	0	0	0	0	1	0	1	0	0	3
TTLL8	aai	moderate	ENSBTAG00000011098	ENSBTAT00000064340	protein_coding	0	0	1	0	0	0	0	0	1	0	0	1	0	3
WDR78	aai	moderate	ENSBTAG00000005442	ENSBTAT00000007160	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
WFDC18	aai	moderate	ENSBTAG00000039504	ENSBTAT00000064342	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WIF1	aai	moderate	ENSBTAG00000014758	ENSBTAT00000019636	protein_coding	0	0	0	0	0	0	0	0	0	1	1	0	0	2
WNT4	aai	moderate	ENSBTAG00000051083	ENSBTAT00000085976	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
XKR8	aai	moderate	ENSBTAG00000008800	ENSBTAT00000011592	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
XPO6	aai	moderate	ENSBTAG00000010309	ENSBTAT00000013621	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
XRCC6	aai	moderate	ENSBTAG00000006103	ENSBTAT00000008020	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
YARS1	aai	moderate	ENSBTAG00000018065	ENSBTAT00000024051	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
YME1L1	aai	moderate	ENSBTAG00000016445	ENSBTAT00000021868	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
WDR5B	aai	moderate	ENSBTAG00000054326	ENSBTAT00000071769	protein_coding	0	0	1	0	0	0	0	0	0	0	1	1	0	3
ZMYM6	aai	moderate	ENSBTAG00000021948	ENSBTAT00000029263	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ZMYND15	aai	moderate	ENSBTAG00000018316	ENSBTAT00000045384	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ZNF831	aai	moderate	ENSBTAG00000011940	ENSBTAT00000015842	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ZYG11A	aai	moderate	ENSBTAG00000026032	ENSBTAT00000052828	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ABI1	aai	low	ENSBTAG00000005136	ENSBTAT00000039490	protein_coding	0	0	0	0	0	0	1	0	0	0	0	1	0	2
ACBD5	aai	low	ENSBTAG00000017278	ENSBTAT00000022964	protein_coding	0	0	1	0	0	0	1	0	0	0	0	1	0	3
ANTXR2	aai	low	ENSBTAG00000014324	ENSBTAT00000019050	protein_coding	1	0	0	0	1	1	1	1	0	1	0	0	0	6
APBB1IP	aai	low	ENSBTAG00000012526	ENSBTAT00000016629	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	4
AQP1	aai	low	ENSBTAG00000000745	ENSBTAT00000000993	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ARFGAP3	aai	low	ENSBTAG00000001057	ENSBTAT00000053995	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ARHGAP9	aai	low	ENSBTAG00000018403	ENSBTAT00000024486	protein_coding	0	1	1	1	0	0	1	0	1	1	0	1	1	8
ATP5MC2	aai	low	ENSBTAG00000005735	ENSBTAT00000007538	protein_coding	1	0	0	0	0	0	1	0	0	0	0	0	0	2
CALCOCO1	aai	low	ENSBTAG00000015016	ENSBTAT00000019992	protein_coding	1	0	0	0	0	0	1	0	0	0	0	0	0	2
CBLB	aai	low	ENSBTAG00000013057	ENSBTAT00000017358	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
CCDC78	aai	low	ENSBTAG00000002470	ENSBTAT00000003211	protein_coding	0	0	0	0	0	0	1	0	0	1	0	0	0	2
CD55	aai	low	ENSBTAG00000006984	ENSBTAT00000009178	protein_coding	0	0	0	0	0	1	1	0	0	0	0	0	0	2
CHADL	aai	low	ENSBTAG00000040106	ENSBTAT00000055322	protein_coding	0	0	0	1	0	1	1	0	0	0	0	0	0	3
CHTF18	aai	low	ENSBTAG00000019743	ENSBTAT00000026311	protein_coding	0	0	0	0	0	0	1	0	0	1	0	0	0	2
CIAO3	aai	low	ENSBTAG00000002484	ENSBTAT00000003225	protein_coding	0	0	0	0	0	0	1	0	0	1	0	0	0	2
CSN3	aai	low	ENSBTAG00000039787	ENSBTAT00000028685	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DDIT3	aai	low	ENSBTAG00000031544	ENSBTAT00000044712	protein_coding	0	1	1	1	0	0	1	0	1	1	0	1	1	8
DELE1	aai	low	ENSBTAG00000008435	ENSBTAT00000011098	protein_coding	1	0	0	0	0	0	1	1	0	1	0	0	0	4
EIF5B	aai	low	ENSBTAG00000034255	ENSBTAT00000034635	protein_coding	0	0	0	0	1	1	1	1	0	0	1	1	0	6
ENSBTAG00000030499	aai	low	ENSBTAG00000030499	ENSBTAT00000023082	protein_coding	1	0	0	0	0	0	1	1	0	0	1	0	0	4
ENSBTAG00000032859	aai	low	ENSBTAG00000032859	ENSBTAT00000055476	protein_coding	0	0	0	0	0	1	1	0	0	0	0	0	0	2
ENSBTAG00000034332	aai	low	ENSBTAG00000034332	ENSBTAT00000048631	protein_coding	0	0	0	0	0	1	1	0	0	0	0	0	0	2
ENSBTAG00000048553	aai	low	ENSBTAG00000048553	ENSBTAT00000075685	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	4
ENSBTAG00000048630	aai	low	ENSBTAG00000048630	ENSBTAT00000064175	protein_coding	0	1	0	0	0	1	1	0	0	0	0	0	0	3
ENSBTAG00000049291	aai	low	ENSBTAG00000049291	ENSBTAT00000076372	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSBTAG00000050430	aai	low	ENSBTAG00000050430	ENSBTAT00000080987	protein_coding	0	1	0	0	0	1	1	0	0	0	0	0	0	3
ENSBTAG00000050854	aai	low	ENSBTAG00000050854	ENSBTAT00000076035		0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000051557	aai	low	ENSBTAG00000051557	ENSBTAT00000071727		0	0	1	0	0	0	0	1	0	0	1	1	1	5
ENSBTAG00000051593	aai	low	ENSBTAG00000051593	ENSBTAT00000071486	protein_coding	0	1	1	1	0	0	1	0	1	1	0	1	1	8
ENSBTAG00000052023	aai	low	ENSBTAG00000052023	ENSBTAT00000077894	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSBTAG00000052392	aai	low	ENSBTAG00000052392	ENSBTAT00000085841		0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000052415	aai	low	ENSBTAG00000052415	ENSBTAT00000069535	protein_coding	0	1	0	0	0	1	1	0	0	0	0	0	0	3
ENSBTAG00000053282	aai	low	ENSBTAG00000053282	ENSBTAT00000074687	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSBTAG00000054232	aai	low	ENSBTAG00000054232	ENSBTAT00000086930	protein_coding	0	1	0	0	0	1	1	0	0	0	0	0	0	3
EP300	aai	low	ENSBTAG00000016198	ENSBTAT00000021556	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	2
EXO5	aai	low	ENSBTAG00000000532	ENSBTAT00000000690	protein_coding	0	0	0	0	0	1	1	0	0	0	0	0	0	2
FAM21A	aai	low	ENSBTAG00000018915	ENSBTAT00000025173	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
FCRL6	aai	low	ENSBTAG00000017786	ENSBTAT00000023651	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
GHRHR	aai	low	ENSBTAG00000047599	ENSBTAT00000026967	protein_coding	0	0	0	0	0	0	1	0	0	1	0	0	0	2
GLI1	aai	low	ENSBTAG00000006631	ENSBTAT00000008704	protein_coding	0	1	1	1	0	0	1	0	1	1	0	1	1	8
GPT	aai	low	ENSBTAG00000007835	ENSBTAT00000010309	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
HSPA4	aai	low	ENSBTAG00000015683	ENSBTAT00000020825	protein_coding	1	1	0	0	0	0	1	0	0	1	0	0	0	4
IRAK3	aai	low	ENSBTAG00000007636	ENSBTAT00000033701	protein_coding	0	1	0	1	0	1	1	0	0	0	1	0	1	6
KCNRG	aai	low	ENSBTAG00000008176	ENSBTAT00000010748	protein_coding	0	0	0	0	0	0	1	0	0	0	0	0	0	1
